date,spx_tr,tsy_3m,margin_rate,cpi
1974-01-18,23.46423119,0.078600001,0.082600001,46.6000
1974-01-21,23.42494504,0.079699998,0.083699998,46.6000
1974-01-22,23.70732158,0.0796,0.0836,46.6000
1974-01-23,23.8350039,0.080100002,0.084100002,46.6000
1974-01-24,23.77361777,0.080100002,0.084100002,46.6000
1974-01-25,23.72696372,0.0798,0.0838,46.6000
1974-01-28,23.59436947,0.078400002,0.082400002,46.6000
1974-01-29,23.57472733,0.076199999,0.080199999,46.6000
1974-01-30,23.83254793,0.075100002,0.079100002,46.6000
1974-01-31,23.71223165,0.0748,0.0788,46.6000
1974-02-01,23.4808784,0.073099999,0.077099999,47.2000
1974-02-04,22.98081383,0.071300001,0.075300001,47.2000
1974-02-05,22.90937577,0.069299998,0.073299998,47.2000
1974-02-06,22.97342401,0.069299998,0.073299998,47.2000
1974-02-07,22.98327773,0.071100001,0.075100001,47.2000
1974-02-08,22.74433018,0.0704,0.0744,47.2000
1974-02-11,22.33294722,0.071199999,0.075199999,47.2000
1974-02-12,22.40192138,0.070799999,0.074799999,47.2000
1974-02-13,22.4117751,0.0704,0.0744,47.2000
1974-02-14,22.4043834,0.070300002,0.074300002,47.2000
1974-02-15,22.72954866,0.070599999,0.074599999,47.2000
1974-02-19,22.69259956,0.070300002,0.074300002,47.2000
1974-02-20,23.01776482,0.0704,0.0744,47.2000
1974-02-21,23.33061245,0.070900002,0.074900002,47.2000
1974-02-22,23.49812194,0.070999999,0.074999999,47.2000
1974-02-25,23.40944034,0.071500001,0.075500001,47.2000
1974-02-26,23.64838789,0.073000002,0.077000002,47.2000
1974-02-27,23.74692322,0.073499999,0.077499999,47.2000
1974-02-28,23.70258241,0.0746,0.0786,47.2000
1974-03-01,23.60887897,0.0754,0.0794,47.8000
1974-03-04,23.60887897,0.075599999,0.079599999,47.8000
1974-03-05,24.05125221,0.0773,0.0813,47.8000
1974-03-06,24.21436272,0.0771,0.0811,47.8000
1974-03-07,23.9573413,0.076999998,0.080999998,47.8000
1974-03-08,24.16493443,0.078400002,0.082400002,47.8000
1974-03-11,24.43678339,0.078699999,0.082699999,47.8000
1974-03-12,24.5035111,0.078299999,0.082299999,47.8000
1974-03-13,24.6493203,0.078299999,0.082299999,47.8000
1974-03-14,24.62707898,0.077199998,0.081199998,47.8000
1974-03-15,24.53563807,0.078400002,0.082400002,47.8000
1974-03-18,24.23166214,0.079499998,0.083499998,47.8000
1974-03-19,24.0290109,0.080600004,0.084600004,47.8000
1974-03-20,24.11303615,0.081000004,0.085000004,47.8000
1974-03-21,24.05619409,0.081099997,0.085099997,47.8000
1974-03-22,24.03889467,0.080699997,0.084699997,47.8000
1974-03-25,24.13033558,0.081199999,0.085199999,47.8000
1974-03-26,24.20694706,0.083299999,0.087299999,47.8000
1974-03-27,23.87084227,0.084499998,0.088499998,47.8000
1974-03-28,23.43341281,0.085500002,0.089500002,47.8000
1974-03-29,23.22581967,0.082799997,0.086799997,47.8000
1974-04-01,23.12188261,0.083100004,0.087100004,48.0000
1974-04-02,23.14667781,0.084399996,0.088399996,48.0000
1974-04-03,23.38967538,0.084899998,0.088899998,48.0000
1974-04-04,23.38967538,0.086499996,0.090499996,48.0000
1974-04-05,23.06237374,0.086499996,0.090499996,48.0000
1974-04-08,22.81937617,0.085600004,0.089600004,48.0000
1974-04-09,22.96319102,0.086199999,0.090199999,48.0000
1974-04-10,22.91112052,0.085200005,0.089200005,48.0000
1974-04-11,22.84169318,0.082399998,0.086399998,48.0000
1974-04-15,22.82433635,0.079499998,0.083499998,48.0000
1974-04-16,23.22354541,0.081800003,0.085800003,48.0000
1974-04-17,23.39711375,0.081599998,0.085599998,48.0000
1974-04-18,23.50125475,0.081499996,0.085499996,48.0000
1974-04-19,23.24586053,0.078099999,0.082099999,48.0000
1974-04-22,23.15411619,0.077600002,0.081600002,48.0000
1974-04-23,22.76482559,0.080500002,0.084500002,48.0000
1974-04-24,22.39041362,0.080200005,0.084200005,48.0000
1974-04-25,22.20940502,0.0821,0.0861,48.0000
1974-04-26,22.36065824,0.084799995,0.088799995,48.0000
1974-04-29,22.31602611,0.088800001,0.092800001,48.0000
1974-04-30,22.39289182,0.088999996,0.092999996,48.0000
1974-05-01,22.94035671,0.087700005,0.091700005,48.6000
1974-05-02,22.90801711,0.086999998,0.090999998,48.6000
1974-05-03,22.70901277,0.088199997,0.092199997,48.6000
1974-05-06,22.66672456,0.088199997,0.092199997,48.6000
1974-05-07,22.75130098,0.088599997,0.092599997,48.6000
1974-05-08,22.79607729,0.086999998,0.090999998,48.6000
1974-05-09,23.12443625,0.084899998,0.088899998,48.6000
1974-05-10,22.75378908,0.081499996,0.085499996,48.6000
1974-05-13,22.55229664,0.080299997,0.084299997,48.6000
1974-05-14,22.55975904,0.081300001,0.085300001,48.6000
1974-05-15,22.50005603,0.0796,0.0836,48.6000
1974-05-16,22.3184646,0.079400001,0.083400001,48.6000
1974-05-17,21.94284123,0.079299998,0.083299998,48.6000
1974-05-20,21.85577671,0.079400001,0.083400001,48.6000
1974-05-21,21.86821531,0.0821,0.0861,48.6000
1974-05-22,21.66423287,0.081400003,0.085400003,48.6000
1974-05-23,21.71398538,0.0754,0.0794,48.6000
1974-05-24,22.03488194,0.076799998,0.080799998,48.6000
1974-05-28,21.98264323,0.080200005,0.084200005,48.6000
1974-05-29,21.61448226,0.081300001,0.085300001,48.6000
1974-05-30,21.74881119,0.079299998,0.083299998,48.6000
1974-05-31,21.71149728,0.080799999,0.084799999,48.6000
1974-06-03,22.23835496,0.080900002,0.084900002,49.0000
1974-06-04,22.49792746,0.081099997,0.085099997,49.0000
1974-06-05,22.54035709,0.079499998,0.083499998,49.0000
1974-06-06,22.95217886,0.079299998,0.083299998,49.0000
1974-06-07,23.0994372,0.081499996,0.085499996,49.0000
1974-06-10,23.23670986,0.081400003,0.085400003,49.0000
1974-06-11,23.03204718,0.081300001,0.085300001,49.0000
1974-06-12,22.97713736,0.081999998,0.085999998,49.0000
1974-06-13,23.04702189,0.083599997,0.087599997,49.0000
1974-06-14,22.7874513,0.083100004,0.087100004,49.0000
1974-06-17,22.47296897,0.081700001,0.085700001,49.0000
1974-06-18,22.32571063,0.081300001,0.085300001,49.0000
1974-06-19,22.17346136,0.079899998,0.083899998,49.0000
1974-06-20,22.01622115,0.078200002,0.082200002,49.0000
1974-06-21,21.8290296,0.073000002,0.077000002,49.0000
1974-06-24,21.88643585,0.0746,0.0786,49.0000
1974-06-25,22.20840553,0.076300001,0.080300001,49.0000
1974-06-26,21.86646829,0.073000002,0.077000002,49.0000
1974-06-27,21.54200219,0.075300002,0.079300002,49.0000
1974-06-28,21.4646303,0.073400002,0.077400002,49.0000
1974-07-01,21.54246398,0.072800002,0.076800002,49.4000
1974-07-02,21.11171647,0.073400002,0.077400002,49.4000
1974-07-03,21.09919393,0.0775,0.0815,49.4000
1974-07-05,20.95143788,0.077399998,0.081399998,49.4000
1974-07-08,20.30781671,0.076199999,0.080199999,49.4000
1974-07-09,20.40548833,0.075599999,0.079599999,49.4000
1974-07-10,20.03233801,0.073899999,0.077899999,49.4000
1974-07-11,20.00729484,0.073200002,0.077200002,49.4000
1974-07-12,20.82371522,0.073600001,0.077600001,49.4000
1974-07-15,20.98148892,0.076199999,0.080199999,49.4000
1974-07-16,20.73856614,0.075300002,0.079300002,49.4000
1974-07-17,20.96145362,0.077199998,0.081199998,49.4000
1974-07-18,20.98148892,0.079200001,0.083200001,49.4000
1974-07-19,20.92138492,0.078200002,0.082200002,49.4000
1974-07-22,20.98900168,0.075599999,0.079599999,49.4000
1974-07-23,21.19936852,0.074499998,0.078499998,49.4000
1974-07-24,21.28451569,0.074200001,0.078200001,49.4000
1974-07-25,21.03157717,0.073000002,0.077000002,49.4000
1974-07-26,20.63588857,0.074000001,0.078000001,49.4000
1974-07-29,20.27025291,0.074200001,0.078200001,49.4000
1974-07-30,20.16006067,0.078400002,0.082400002,49.4000
1974-07-31,19.86204177,0.076700001,0.080700001,49.4000
1974-08-01,19.79271201,0.079400001,0.083400001,50.0000
1974-08-02,19.75249732,0.083299999,0.087299999,50.0000
1974-08-05,19.92843369,0.083299999,0.087299999,50.0000
1974-08-06,20.23757593,0.086499996,0.090499996,50.0000
1974-08-07,20.77292289,0.088400002,0.092400002,50.0000
1974-08-08,20.50147952,0.090200005,0.094200005,50.0000
1974-08-09,20.32303117,0.089300003,0.093300003,50.0000
1974-08-12,20.04404803,0.0875,0.0915,50.0000
1974-08-13,19.7273641,0.087299995,0.091299995,50.0000
1974-08-14,19.28501408,0.087600002,0.091600002,50.0000
1974-08-15,19.17693951,0.087600002,0.091600002,50.0000
1974-08-16,19.01859659,0.087399998,0.091399998,50.0000
1974-08-19,18.74212734,0.088400002,0.092400002,50.0000
1974-08-20,18.83763434,0.090500002,0.094500002,50.0000
1974-08-21,18.47571177,0.093100004,0.097100004,50.0000
1974-08-22,18.29726342,0.094899998,0.098899998,50.0000
1974-08-23,17.98309339,0.097399998,0.101399998,50.0000
1974-08-26,18.13640852,0.096099997,0.100099997,50.0000
1974-08-27,17.82977826,0.097200003,0.101200003,50.0000
1974-08-28,17.7845377,0.095900002,0.099900002,50.0000
1974-08-29,17.59100789,0.090200005,0.094200005,50.0000
1974-08-30,18.13389462,0.089300003,0.093300003,50.0000
1974-09-03,17.79430641,0.094099998,0.098099998,50.6000
1974-09-04,17.33254409,0.093599997,0.097599997,50.6000
1974-09-05,17.88262343,0.093299999,0.097299999,50.6000
1974-09-06,18.02140374,0.092600002,0.096600002,50.6000
1974-09-09,17.59244362,0.091499996,0.095499996,50.6000
1974-09-10,17.4713244,0.090699997,0.094699997,50.6000
1974-09-11,17.29721805,0.090600004,0.094600004,50.6000
1974-09-12,16.83292996,0.0925,0.0965,50.6000
1974-09-13,16.45191122,0.0896,0.0936,50.6000
1974-09-16,16.71938226,0.081099997,0.085099997,50.6000
1974-09-17,17.00199056,0.080900002,0.084900002,50.6000
1974-09-18,17.08778374,0.078299999,0.082299999,50.6000
1974-09-19,17.68580446,0.071199999,0.075199999,50.6000
1974-09-20,17.69842173,0.070700002,0.074700002,50.6000
1974-09-23,17.51674387,0.069299998,0.073299998,50.6000
1974-09-24,17.16348157,0.069899998,0.073899998,50.6000
1974-09-25,17.04993387,0.070700002,0.074700002,50.6000
1974-09-26,16.76984748,0.068899999,0.072899999,50.6000
1974-09-27,16.38630682,0.061700001,0.065700001,50.6000
1974-09-30,16.03304452,0.061199999,0.065199999,50.6000
1974-10-01,16.06704693,0.066900001,0.070900001,51.1000
1974-10-02,16.06451272,0.0679,0.0719,51.1000
1974-10-03,15.78570236,0.070599999,0.074599999,51.1000
1974-10-04,15.80091052,0.0652,0.0692,51.1000
1974-10-07,16.46244927,0.0652,0.0692,51.1000
1974-10-08,16.43456814,0.069099998,0.073099998,51.1000
1974-10-09,17.18989002,0.073400002,0.077400002,51.1000
1974-10-10,17.68921329,0.078000002,0.082000002,51.1000
1974-10-11,18.03138854,0.076300001,0.080300001,51.1000
1974-10-14,18.43692965,0.077124999,0.081124999,51.1000
1974-10-15,18.10742835,0.077399998,0.081399998,51.1000
1974-10-16,17.82608378,0.077199998,0.081199998,51.1000
1974-10-17,18.03899214,0.078200002,0.082200002,51.1000
1974-10-18,18.3203367,0.076300001,0.080300001,51.1000
1974-10-21,18.6295624,0.075900002,0.079900002,51.1000
1974-10-22,18.53578024,0.074299998,0.078299998,51.1000
1974-10-23,18.00350741,0.075500002,0.079500002,51.1000
1974-10-24,17.79820265,0.076300001,0.080300001,51.1000
1974-10-25,17.77285669,0.078200002,0.082200002,51.1000
1974-10-28,17.76525116,0.081400003,0.085400003,51.1000
1974-10-29,18.45974237,0.080299997,0.084299997,51.1000
1974-10-30,18.83486717,0.0798,0.0838,51.1000
1974-10-31,18.73094816,0.078000002,0.082000002,51.1000
1974-11-01,18.80581491,0.077800002,0.081800002,51.5000
1974-11-04,18.60217974,0.078200002,0.082200002,51.5000
1974-11-05,19.11890663,0.0772,0.0812,51.5000
1974-11-06,19.02727012,0.076199999,0.080199999,51.5000
1974-11-07,19.14436078,0.076199999,0.080199999,51.5000
1974-11-08,19.06799832,0.075799999,0.079799999,51.5000
1974-11-11,19.12908868,0.074074999,0.078074999,51.5000
1974-11-12,18.7523606,0.073499999,0.077499999,51.5000
1974-11-13,18.67090615,0.071799998,0.075799998,51.5000
1974-11-14,18.59708774,0.071700001,0.075700001,51.5000
1974-11-15,18.30436206,0.073200002,0.077200002,51.5000
1974-11-18,17.63236037,0.0752,0.0792,51.5000
1974-11-19,17.35999685,0.0746,0.0786,51.5000
1974-11-20,17.28363439,0.074099998,0.078099998,51.5000
1974-11-21,17.35490679,0.075100002,0.079100002,51.5000
1974-11-22,17.53817981,0.074000001,0.078000001,51.5000
1974-11-25,17.5203617,0.073099999,0.077099999,51.5000
1974-11-26,17.68327062,0.074200001,0.078200001,51.5000
1974-11-27,17.80290728,0.075999999,0.079999999,51.5000
1974-11-29,17.81054333,0.074699998,0.078699998,51.5000
1974-12-02,17.41530516,0.073099999,0.077099999,51.9000
1974-12-03,17.17495236,0.075300002,0.079300002,51.9000
1974-12-04,17.23632027,0.074699998,0.078699998,51.9000
1974-12-05,16.90903056,0.0748,0.0788,51.9000
1974-12-06,16.62265475,0.074200001,0.078200001,51.9000
1974-12-09,16.77351316,0.072399998,0.076399998,51.9000
1974-12-10,17.20307883,0.071500001,0.075500001,51.9000
1974-12-11,17.30279926,0.071199999,0.075199999,51.9000
1974-12-12,17.24654631,0.073800001,0.077800001,51.9000
1974-12-13,17.14938336,0.073099999,0.077099999,51.9000
1974-12-16,16.99340999,0.071399999,0.075399999,51.9000
1974-12-17,17.27978775,0.0677,0.0717,51.9000
1974-12-18,17.36160969,0.068099999,0.072099999,51.9000
1974-12-19,17.29768624,0.068899999,0.072899999,51.9000
1974-12-20,17.10847337,0.069699998,0.073699998,51.9000
1974-12-23,16.86556309,0.071300001,0.075300001,51.9000
1974-12-24,17.10080092,0.0698,0.0738,51.9000
1974-12-26,17.24399077,0.069499998,0.073499998,51.9000
1974-12-27,17.16728185,0.0696,0.0736,51.9000
1974-12-30,17.17239682,0.071100001,0.075100001,51.9000
1974-12-31,17.53036659,0.070599999,0.074599999,51.9000
1975-01-02,18.04003135,0.069000001,0.073000001,52.1000
1975-01-03,18.16332819,0.067600002,0.071600002,52.1000
1975-01-06,18.25580181,0.066999998,0.070999998,52.1000
1975-01-07,18.24295749,0.065100002,0.069100002,52.1000
1975-01-08,17.99122528,0.0654,0.0694,52.1000
1975-01-09,18.28148849,0.065500002,0.069500002,52.1000
1975-01-10,18.65138295,0.066399999,0.070399999,52.1000
1975-01-13,18.57432095,0.067399998,0.071399998,52.1000
1975-01-14,18.4124931,0.065500002,0.069500002,52.1000
1975-01-15,18.5306534,0.066500001,0.070500001,52.1000
1975-01-16,18.50753597,0.064899998,0.068899998,52.1000
1975-01-17,18.22754587,0.0629,0.0669,52.1000
1975-01-20,18.25837106,0.064200001,0.068200001,52.1000
1975-01-21,18.16075894,0.062399998,0.066399998,52.1000
1975-01-22,18.42790472,0.061700001,0.065700001,52.1000
1975-01-23,18.51267253,0.055900002,0.059900002,52.1000
1975-01-24,18.74642582,0.054899998,0.058899998,52.1000
1975-01-27,19.36034668,0.055700002,0.059700002,52.1000
1975-01-28,19.52988033,0.056599998,0.060599998,52.1000
1975-01-29,19.84583218,0.0577,0.0617,52.1000
1975-01-30,19.57611714,0.0573,0.0613,52.1000
1975-01-31,19.77390869,0.056799998,0.060799998,52.1000
1975-02-03,20.0768294,0.056599998,0.060599998,52.5000
1975-02-04,20.02265161,0.055999999,0.059999999,52.5000
1975-02-05,20.36835808,0.054499998,0.058499998,52.5000
1975-02-06,20.2677419,0.055999999,0.059999999,52.5000
1975-02-07,20.28580117,0.057399998,0.061399998,52.5000
1975-02-10,20.21614457,0.058299999,0.062299999,52.5000
1975-02-11,20.27290282,0.056999998,0.060999998,52.5000
1975-02-12,20.61860929,0.056599998,0.060599998,52.5000
1975-02-13,20.89982008,0.056199999,0.060199999,52.5000
1975-02-14,21.02623493,0.054499998,0.058499998,52.5000
1975-02-18,20.87918036,0.053200002,0.057200002,52.5000
1975-02-19,21.01075613,0.053000002,0.057000002,52.5000
1975-02-20,21.20940803,0.0523,0.0563,52.5000
1975-02-21,21.31518513,0.051599998,0.055599998,52.5000
1975-02-24,21.01075613,0.053200002,0.057200002,52.5000
1975-02-25,20.51799311,0.054400001,0.058400001,52.5000
1975-02-26,20.73470625,0.056199999,0.060199999,52.5000
1975-02-27,20.83790092,0.055599999,0.059599999,52.5000
1975-02-28,21.04945314,0.054000001,0.058000001,52.5000
1975-03-03,21.50905926,0.055900002,0.059900002,52.7000
1975-03-04,21.64635633,0.056199999,0.060199999,52.7000
1975-03-05,21.73443492,0.055300002,0.059300002,52.7000
1975-03-06,21.68003431,0.055300002,0.059300002,52.7000
1975-03-07,21.83805598,0.055799999,0.059799999,52.7000
1975-03-10,22.00643798,0.056399999,0.060399999,52.7000
1975-03-11,21.85359845,0.0548,0.0588,52.7000
1975-03-12,21.65412756,0.054099998,0.058099998,52.7000
1975-03-13,21.69298571,0.054000001,0.058000001,52.7000
1975-03-14,21.95721951,0.053800001,0.057800001,52.7000
1975-03-17,22.28103409,0.054099998,0.058099998,52.7000
1975-03-18,22.05306736,0.054200001,0.058200001,52.7000
1975-03-19,21.84841631,0.054899998,0.058899998,52.7000
1975-03-20,21.6593097,0.053499999,0.057499999,52.7000
1975-03-21,21.60231802,0.054000001,0.058000001,52.7000
1975-03-24,21.09198593,0.055500002,0.059500002,52.7000
1975-03-25,21.25777883,0.0554,0.0594,52.7000
1975-03-26,21.65412756,0.0552,0.0592,52.7000
1975-03-27,21.72148155,0.054899998,0.058899998,52.7000
1975-03-31,21.59454679,0.055300002,0.059300002,52.7000
1975-04-01,21.49419109,0.056399999,0.060399999,52.9000
1975-04-02,21.43957153,0.056399999,0.060399999,52.9000
1975-04-03,21.20028527,0.055999999,0.059999999,52.9000
1975-04-04,21.0364246,0.056799998,0.060799998,52.9000
1975-04-07,20.89857495,0.060100002,0.064100002,52.9000
1975-04-08,21.06503513,0.056999998,0.060999998,52.9000
1975-04-09,21.54620915,0.056999998,0.060999998,52.9000
1975-04-10,21.78809691,0.0571,0.0611,52.9000
1975-04-11,21.89473651,0.055599999,0.059599999,52.9000
1975-04-14,22.26406992,0.055300002,0.059300002,52.9000
1975-04-15,22.4461371,0.0548,0.0588,52.9000
1975-04-16,22.52416419,0.053400002,0.057400002,52.9000
1975-04-17,22.69322587,0.054000001,0.058000001,52.9000
1975-04-18,22.4461371,0.054400001,0.058400001,52.9000
1975-04-21,22.68802486,0.055500002,0.059500002,52.9000
1975-04-22,22.65160984,0.0575,0.0615,52.9000
1975-04-23,22.39932005,0.056900001,0.060900001,52.9000
1975-04-24,22.37851203,0.056700001,0.060700001,52.9000
1975-04-25,22.52936719,0.056300001,0.060300001,52.9000
1975-04-28,22.42793058,0.056199999,0.060199999,52.9000
1975-04-29,22.27447392,0.055999999,0.059999999,52.9000
1975-04-30,22.70623138,0.055,0.059,52.9000
1975-05-01,22.99441194,0.055,0.059,53.2000
1975-05-02,23.28673663,0.053099999,0.057099999,53.2000
1975-05-05,23.51119984,0.053400002,0.057400002,53.2000
1975-05-06,23.1353541,0.054400001,0.058400001,53.2000
1975-05-07,23.25019629,0.054699998,0.058699998,53.2000
1975-05-08,23.37547688,0.054299998,0.058299998,53.2000
1975-05-09,23.62865064,0.053800001,0.057800001,53.2000
1975-05-12,23.6495314,0.051599998,0.055599998,53.2000
1975-05-13,23.90270516,0.05,0.054,53.2000
1975-05-14,24.08279625,0.049400001,0.053400001,53.2000
1975-05-15,23.85833503,0.050500002,0.054500002,53.2000
1975-05-16,23.60255068,0.050599999,0.054599999,53.2000
1975-05-19,23.62865064,0.051100001,0.055100001,53.2000
1975-05-20,23.50858925,0.051100001,0.055100001,53.2000
1975-05-21,23.24497511,0.051599998,0.055599998,53.2000
1975-05-22,23.33110676,0.051999998,0.055999998,53.2000
1975-05-23,23.64170161,0.0521,0.0561,53.2000
1975-05-27,23.57905933,0.0527,0.0567,53.2000
1975-05-28,23.41462781,0.0521,0.0561,53.2000
1975-05-29,23.40679802,0.052199998,0.056199998,53.2000
1975-05-30,23.79047355,0.051999998,0.055999998,53.2000
1975-06-02,24.24463329,0.0525,0.0565,53.6000
1975-06-03,24.32581472,0.052399998,0.056399998,53.6000
1975-06-04,24.24986996,0.052399998,0.056399998,53.6000
1975-06-05,24.27343999,0.052199998,0.056199998,53.6000
1975-06-06,24.21844592,0.0521,0.0561,53.6000
1975-06-09,23.88586019,0.051199999,0.055199999,53.6000
1975-06-10,23.68421528,0.050799999,0.054799999,53.6000
1975-06-11,23.71302198,0.049499998,0.053499998,53.6000
1975-06-12,23.58993916,0.048899999,0.052899999,53.6000
1975-06-13,23.70516397,0.049400001,0.053400001,53.6000
1975-06-16,23.9513296,0.048800001,0.052800001,53.6000
1975-06-17,23.72087799,0.050300002,0.054300002,53.6000
1975-06-18,23.6711206,0.053600001,0.057600001,53.6000
1975-06-19,24.09798045,0.052199998,0.056199998,53.6000
1975-06-20,24.2524893,0.056999998,0.060999998,53.6000
1975-06-23,24.51698628,0.056500001,0.060500001,53.6000
1975-06-24,24.66625646,0.0575,0.0615,53.6000
1975-06-25,24.77886393,0.058200002,0.062200002,53.6000
1975-06-26,24.82861933,0.06,0.064,53.6000
1975-06-27,24.82861933,0.057800002,0.061800002,53.6000
1975-06-30,24.92813411,0.058600001,0.062600001,53.6000
1975-07-01,24.91870854,0.0602,0.0642,54.2000
1975-07-02,24.74268862,0.0602,0.0642,54.2000
1975-07-03,24.78997776,0.06,0.064,54.2000
1975-07-07,24.57454989,0.060599999,0.064599999,54.2000
1975-07-08,24.53514193,0.060599999,0.064599999,54.2000
1975-07-09,24.90557389,0.060999999,0.064999999,54.2000
1975-07-10,24.90819962,0.0604,0.0644,54.2000
1975-07-11,24.86879367,0.0602,0.0642,54.2000
1975-07-14,25.00803336,0.060300002,0.064300002,54.2000
1975-07-15,25.11837403,0.060500002,0.064500002,54.2000
1975-07-16,24.85565701,0.060700002,0.064700002,54.2000
1975-07-17,24.59819346,0.060300002,0.064300002,54.2000
1975-07-18,24.48522506,0.060500002,0.064500002,54.2000
1975-07-21,24.28556157,0.061999998,0.065999998,54.2000
1975-07-22,24.02547028,0.063400002,0.067400002,54.2000
1975-07-23,23.69182055,0.063400002,0.067400002,54.2000
1975-07-24,23.66292152,0.061900001,0.065900001,54.2000
1975-07-25,23.45800257,0.0627,0.0667,54.2000
1975-07-28,23.30037276,0.063000002,0.067000002,54.2000
1975-07-29,23.16901425,0.063000002,0.067000002,54.2000
1975-07-30,23.33715298,0.061999998,0.065999998,54.2000
1975-07-31,23.31613514,0.0625,0.0665,54.2000
1975-08-01,23.19071984,0.063499999,0.067499999,54.3000
1975-08-04,22.96932968,0.064000001,0.068000001,54.3000
1975-08-05,22.72685417,0.064499998,0.068499998,54.3000
1975-08-06,22.7321245,0.064099998,0.068099998,54.3000
1975-08-07,22.74530335,0.064400001,0.068400001,54.3000
1975-08-08,22.67150462,0.064099998,0.068099998,54.3000
1975-08-11,22.81119357,0.063699999,0.067699999,54.3000
1975-08-12,22.96142318,0.064000001,0.068000001,54.3000
1975-08-13,22.65832778,0.064499998,0.068499998,54.3000
1975-08-14,22.56080954,0.064499998,0.068499998,54.3000
1975-08-15,22.76111636,0.064200001,0.068200001,54.3000
1975-08-18,22.71894566,0.064200001,0.068200001,54.3000
1975-08-19,22.38949458,0.064699998,0.068699998,54.3000
1975-08-20,21.93353541,0.0646,0.0686,54.3000
1975-08-21,21.89400088,0.0648,0.0688,54.3000
1975-08-22,22.21290928,0.0646,0.0686,54.3000
1975-08-25,22.41848643,0.065300002,0.069300002,54.3000
1975-08-26,22.12856989,0.065799999,0.069799999,54.3000
1975-08-27,22.25244381,0.065500002,0.069500002,54.3000
1975-08-28,22.77165904,0.064200001,0.068200001,54.3000
1975-08-29,22.89816713,0.063600001,0.067600001,54.3000
1975-09-02,22.60312099,0.064200001,0.068200001,54.6000
1975-09-03,22.74855398,0.063899999,0.067899999,54.6000
1975-09-04,22.79350589,0.063299999,0.067299999,54.6000
1975-09-05,22.64014044,0.063899999,0.067899999,54.6000
1975-09-08,22.71153453,0.064099998,0.068099998,54.6000
1975-09-09,22.37042496,0.064099998,0.068099998,54.6000
1975-09-10,22.15624068,0.064200001,0.068200001,54.6000
1975-09-11,22.06633485,0.0646,0.0686,54.6000
1975-09-12,22.02667259,0.064499998,0.068499998,54.6000
1975-09-15,21.91561221,0.065,0.069,54.6000
1975-09-16,21.70671556,0.0654,0.0694,54.6000
1975-09-17,21.78075649,0.064499998,0.068499998,54.6000
1975-09-18,22.22763477,0.063800001,0.067800001,54.6000
1975-09-19,22.7088897,0.063600001,0.067600001,54.6000
1975-09-22,22.49470543,0.063400002,0.067400002,54.6000
1975-09-23,22.46033079,0.063600001,0.067600001,54.6000
1975-09-24,22.67187025,0.063499999,0.067499999,54.6000
1975-09-25,22.64542807,0.064000001,0.068000001,54.6000
1975-09-26,22.79086308,0.064299998,0.068299998,54.6000
1975-09-29,22.48412815,0.064299998,0.068299998,54.6000
1975-09-30,22.17739524,0.065799999,0.069799999,54.6000
1975-10-01,22.00338205,0.065300002,0.069300002,54.9000
1975-10-02,22.23952092,0.0648,0.0688,54.9000
1975-10-03,22.80466193,0.0629,0.0669,54.9000
1975-10-06,23.05141403,0.062399998,0.066399998,54.9000
1975-10-07,23.02222814,0.063299999,0.067299999,54.9000
1975-10-08,23.33265965,0.0627,0.0667,54.9000
1975-10-09,23.44674937,0.062199998,0.066199998,54.9000
1975-10-10,23.40429644,0.060900002,0.064900002,54.9000
1975-10-13,23.73595238,0.060900002,0.064900002,54.9000
1975-10-14,23.68819385,0.060900002,0.064900002,54.9000
1975-10-15,23.67492882,0.060999999,0.064999999,54.9000
1975-10-16,23.71207413,0.059699998,0.063699998,54.9000
1975-10-17,23.57675794,0.058899999,0.062899999,54.9000
1975-10-20,23.83146946,0.059000001,0.063000001,54.9000
1975-10-21,24.02780921,0.056599998,0.060599998,54.9000
1975-10-22,24.06760833,0.0573,0.0613,54.9000
1975-10-23,24.20823012,0.057199998,0.061199998,54.9000
1975-10-24,23.83412327,0.056599998,0.060599998,54.9000
1975-10-27,23.8075912,0.057199998,0.061199998,54.9000
1975-10-28,24.01454419,0.056300001,0.060300001,54.9000
1975-10-29,23.71737973,0.055599999,0.059599999,54.9000
1975-10-30,23.69615327,0.0546,0.0586,54.9000
1975-10-31,23.62451647,0.055100002,0.059100002,54.9000
1975-11-03,23.45256095,0.055700002,0.059700002,55.3000
1975-11-04,23.56438081,0.055500002,0.059500002,55.3000
1975-11-05,23.73477048,0.055300002,0.059300002,55.3000
1975-11-06,23.84126452,0.055100002,0.059100002,55.3000
1975-11-07,23.7826927,0.053800001,0.057800001,55.3000
1975-11-10,23.78535357,0.053000002,0.057000002,55.3000
1975-11-11,23.92645935,0.053300002,0.057300002,55.3000
1975-11-12,24.27788829,0.053600001,0.057600001,55.3000
1975-11-13,24.23795276,0.053699999,0.057699999,55.3000
1975-11-14,24.21931646,0.054499998,0.058499998,55.3000
1975-11-17,24.3497706,0.054499998,0.058499998,55.3000
1975-11-18,24.22730316,0.054699998,0.058699998,55.3000
1975-11-19,23.95574527,0.054699998,0.058699998,55.3000
1975-11-20,23.86522462,0.0546,0.0586,55.3000
1975-11-21,23.8359387,0.055999999,0.059999999,55.3000
1975-11-24,23.88119801,0.0552,0.0592,55.3000
1975-11-25,24.15009502,0.055599999,0.059599999,55.3000
